x50,I50,x100,I100,x200,I200,x1,I1,x2,I2,x3,I3
0.0398,18.466,,,,,,,,,,
0.0398,18.435,,,,,,,,,,
0.0398,18.393,,,,,,,,,,
0.0398,18.554,,,,,,,,,,
0.0398,18.48,,,,,,,,,,
0.0398,18.48,,,,,,,,,,
0.0398,18.428,,,,,,,,,,
0.0398,18.55,,,,,,,,,,
0.0398,18.455,,,,,,,,,,
0.0398,18.5,,,,,,,,,,
0.0398,18.424,,,,,,,,,,
0.0398,18.524,,,,,,,,,,
0.0398,18.487,,,,,,,,,,
0.0398,18.457,,,,,,,,,,
0.0398,18.399,,,,,,,,,,
0.0398,18.568,,,,,,,,,,
0.0398,18.482,,,,,,,,,,
0.0398,18.369,,,,,,,,,,
0.0398,18.335,,,,,,,,,,
0.0398,18.371,,,,,,,,,,
0.0398,18.264,,,,,,,,,,
0.0398,18.264,,,,,,,,,,
0.0398,18.139,,,,,,,,,,
0.0398,18.2,,,,,,,,,,
0.0398,18.194,,,,,,,,,,
0.0398,18.073,,,,,,,,,,
0.0398,17.948,,,,,,,,,,
0.0398,18.063,,,,,,,,,,
0.0398,18.004,,,,,,,,,,
0.0398,17.998,,,,,,,,,,
0.0398,17.902,,,,,,,,,,
0.0398,17.963,,,,,,,,,,
0.0398,17.87,,,,,,,,,,
0.0398,17.858,,,,,,,,,,
0.0398,17.721,,,,,,,,,,
0.0398,17.867,,,,,,,,,,
0.0398,17.85,,,,,,,,,,
0.0398,17.785,,,,,,,,,,
0.0398,17.686,,,,,,,,,,
0.0398,17.794,,,,,,,,,,
0.0398,17.762,,,,,,,,,,
0.0398,17.758,,,,,,,,,,
0.0398,17.667,,,,,,,,,,
0.0398,17.741,,,,,,,,,,
0.0398,17.681,,,,,,,,,,
0.0398,17.675,,,,,,,,,,
0.0398,17.621,,,,,,,,,,
0.0398,17.747,,,,,,,,,,
0.0398,17.722,,,,,,,,,,
0.0398,17.686,,,,,,,,,,
0.0398,17.658,,,,,,,,,,
0.0398,17.805,,,,,,,,,,
0.0398,17.71,,,,,,,,,,
0.0398,17.695,,,,,,,,,,
0.0398,17.637,,,,,,,,,,
0.0398,17.733,,,,,,,,,,
0.0398,17.701,,,,,,,,,,
0.0398,17.676,,,,,,,,,,
0.0398,17.596,,,,,,,,,,
0.0398,17.753,,,,,,,,,,
0.0398,17.762,,,,,,,,,,
0.0398,17.719,,,,,,,,,,
0.0398,17.642,,,,,,,,,,
0.0398,17.752,,,,,,,,,,
0.0398,17.709,,,,,,,,,,
0.0398,17.739,,,,,,,,,,
0.0398,17.65,,,,,,,,,,
0.0398,17.722,,,,,,,,,,
0.0398,17.767,,,,,,,,,,
0.0398,17.666,,,,,,,,,,
0.0398,17.603,,,,,,,,,,
0.0398,17.807,,,,,,,,,,
0.0398,17.731,,,,,,,,,,
0.0398,17.726,,,,,,,,,,
0.0398,17.696,,,,,,,,,,
0.0398,17.786,,,,,,,,,,
0.0398,17.723,,,,,,,,,,
0.0398,17.768,,,,,,,,,,
0.0398,17.673,,,,,,,,,,
0.0398,17.771,,,,,,,,,,
0.0398,17.743,,,,,,,,,,
0.0398,17.757,,,,,,,,,,
0.0398,17.693,,,,,,,,,,
0.0398,17.8,,,,,,,,,,
0.0398,17.72,,,,,,,,,,
0.0398,17.736,,,,,,,,,,
0.0399,17.717,,,,,,,,,,
0.04,17.835,,,,,,,,,,
0.0401,18.011,,,,,,,,,,
0.0401,18.399,,,,,,,,,,
0.0402,19.062,,,,,,,,,,
0.0403,19.574,,,,,,,,,,
0.0404,20.039,,,,,,,,,,
0.0404,20.129,,,,,,,,,,
0.0405,20.199,,,,,,,,,,
0.0405,20.368,,,,,,,,,,
0.0406,20.248,,,,,,,,,,
0.0407,20.115,,,,,,,,,,
0.0407,19.949,,,,,,,,,,
0.0407,19.957,,,,,,,,,,
0.0408,19.872,,,,,,,,,,
0.0408,19.759,,,,,,,,,,
0.0408,19.612,,,,,,,,,,
0.0409,19.745,,,,,,,,,,
0.0409,19.706,,,,,,,,,,
0.0409,19.653,,,,,,,,,,
0.041,19.609,,,,,,,,,,
0.041,19.739,,,,,,,,,,
0.041,19.636,,,,,,,,,,
0.041,19.637,,,,,,,,,,
0.041,19.587,,,,,,,,,,
0.041,19.72,,,,,,,,,,
0.041,19.688,,,,,,,,,,
0.041,19.716,,,,,,,,,,
0.041,19.579,,,,,,,,,,
0.041,19.705,,,,,,,,,,
0.041,19.736,,,,,,,,,,
0.041,19.744,,,,,,,,,,
0.041,19.672,,,,,,,,,,
0.041,19.821,,,,,,,,,,
0.041,19.736,,,,,,,,,,
0.041,19.813,,,,,,,,,,
0.041,19.755,,,,,,,,,,
0.041,19.852,,,,,,,,,,
0.0411,19.844,,,,,,,,,,
0.0411,19.939,,,,,,,,,,
0.0412,19.966,,,,,,,,,,
0.0412,20.391,,,,,,,,,,
0.0413,20.433,,,,,,,,,,
0.0413,20.516,,,,,,,,,,
0.0413,20.455,,,,,,,,,,
0.0413,20.588,,,,,,,,,,
0.0413,20.542,,,,,,,,,,
0.0414,20.577,,,,,,,,,,
0.0414,20.563,,,,,,,,,,
0.0414,20.619,,,,,,,,,,
0.0414,20.569,,,,,,,,,,
0.0415,20.526,,,,,,,,,,
0.0415,20.348,,,,,,,,,,
0.0416,20.378,,,,,,,,,,
0.0416,20.033,,,,,,,,,,
0.0417,19.871,,,,,,,,,,
0.0417,19.48,,,,,,,,,,
0.0418,19.461,,,,,,,,,,
0.0418,19.209,,,,,,,,,,
0.0419,19.018,,,,,,,,,,
0.0419,18.912,,,,,,,,,,
0.042,19.036,,,,,,,,,,
0.042,18.984,,,,,,,,,,
0.0421,18.988,,,,,,,,,,
0.0421,18.984,,,,,,,,,,
0.0422,19.231,,,,,,,,,,
0.0422,19.2,,,,,,,,,,
0.0422,19.226,,,,,,,,,,
0.0423,19.141,,,,,,,,,,
0.0423,19.2,,,,,,,,,,
0.0423,19.136,,,,,,,,,,
0.0424,19.123,,,,,,,,,,
0.0424,18.921,,,,,,,,,,
0.0425,18.956,,,,,,,,,,
0.0425,18.587,,,,,,,,,,
0.0426,18.399,,,,,,,,,,
0.0426,18.079,,,,,,,,,,
0.0427,17.966,,,,,,,,,,
0.0427,17.535,,,,,,,,,,
0.0428,17.399,,,,,,,,,,
0.0428,17.006,,,,,,,,,,
0.0429,16.969,,,,,,,,,,
0.043,16.785,,,,,,,,,,
0.0431,16.755,,,,,,,,,,
0.0431,16.617,,,,,,,,,,
0.0432,16.873,,,,,,,,,,
0.0433,16.911,,,,,,,,,,
0.0434,17.09,,,,,,,,,,
0.0434,17.104,,,,,,,,,,
0.0435,17.171,,,,,,,,,,
0.0435,17.084,,,,,,,,,,
0.0436,16.967,,,,,,,,,,
0.0437,16.718,,,,,,,,,,
0.0437,16.538,,,,,,,,,,
0.0438,16.325,,,,,,,,,,
0.0438,15.795,,,,,,,,,,
0.0439,15.391,,,,,,,,,,
0.044,15.32,,,,,,,,,,
0.044,14.947,,,,,,,,,,
0.0441,14.894,,,,,,,,,,
0.0441,14.819,,,,,,,,,,
0.0442,14.934,,,,,,,,,,
0.0442,15.015,,,,,,,,,,
0.0443,15.085,,,,,,,,,,
0.0443,15.032,,,,,,,,,,
0.0444,15.259,,,,,,,,,,
0.0444,15.243,,,,,,,,,,
0.0444,15.346,,,,,,,,,,
0.0445,15.354,,,,,,,,,,
0.0445,15.497,,,,,,,,,,
0.0446,15.482,,,,,,,,,,
0.0446,15.49,,,,,,,,,,
0.0446,15.344,,,,,,,,,,
0.0447,15.382,,,,,,,,,,
0.0447,15.282,,,,,,,,,,
0.0448,15.018,,,,,,,,,,
0.0448,14.829,,,,,,,,,,
0.0449,14.795,,,,,,,,,,
0.0449,14.47,,,,,,,,,,
0.0449,14.39,,,,,,,,,,
0.045,14.13,,,,,,,,,,
0.045,14.092,,,,,,,,,,
0.045,13.905,,,,,,,,,,
0.0451,13.89,,,,,,,,,,
0.0451,13.707,,,,,,,,,,
0.0451,13.836,,,,,,,,,,
0.0452,13.75,,,,,,,,,,
0.0452,13.708,,,,,,,,,,
0.0452,13.635,,,,,,,,,,
0.0452,13.678,,,,,,,,,,
0.0453,13.65,,,,,,,,,,
0.0453,13.713,,,,,,,,,,
0.0453,13.645,,,,,,,,,,
0.0453,13.903,,,,,,,,,,
0.0454,13.913,,,,,,,,,,
0.0454,13.974,,,,,,,,,,
0.0454,14.061,,,,,,,,,,
0.0455,14.168,,,,,,,,,,
0.0455,14.154,,,,,,,,,,
0.0455,14.261,,,,,,,,,,
0.0455,14.229,,,,,,,,,,
0.0456,14.351,,,,,,,,,,
0.0456,14.418,,,,,,,,,,
0.0456,14.397,,,,,,,,,,
0.0456,14.374,,,,,,,,,,
0.0456,14.522,,,,,,,,,,
0.0456,14.469,,,,,,,,,,
0.0456,14.5,,,,,,,,,,
0.0456,14.453,,,,,,,,,,
0.0456,14.543,,,,,,,,,,
0.0456,14.517,,,,,,,,,,
0.0456,14.528,,,,,,,,,,
0.0456,14.468,,,,,,,,,,
0.0456,14.591,,,,,,,,,,
0.0456,14.43,,,,,,,,,,
0.0456,14.417,,,,,,,,,,
0.0456,14.395,,,,,,,,,,
0.0456,14.485,,,,,,,,,,
0.0456,14.45,,,,,,,,,,
0.0456,14.471,,,,,,,,,,
0.0456,14.351,,,,,,,,,,
0.0456,14.513,,,,,,,,,,
0.0456,14.481,,,,,,,,,,
0.0456,14.404,,,,,,,,,,
0.0456,14.375,,,,,,,,,,
0.0456,14.512,,,,,,,,,,
0.0456,14.461,,,,,,,,,,
0.0456,14.494,,,,,,,,,,
0.0456,14.412,,,,,,,,,,
0.0456,14.495,,,,,,,,,,
0.0456,14.495,,,,,,,,,,
0.0456,14.447,,,,,,,,,,
0.0456,14.414,,,,,,,,,,
0.0456,14.521,,,,,,,,,,
0.0456,14.413,,,,,,,,,,
0.0456,14.421,,,,,,,,,,
0.0456,14.382,,,,,,,,,,
0.0456,14.468,,,,,,,,,,
0.0456,14.405,,,,,,,,,,
0.0456,14.35,,,,,,,,,,
0.0456,14.293,,,,,,,,,,
0.0456,14.48,,,,,,,,,,
0.0456,14.415,,,,,,,,,,
0.0456,14.361,,,,,,,,,,
0.0456,14.337,,,,,,,,,,
0.0456,14.503,,,,,,,,,,
0.0456,14.42,,,,,,,,,,
0.0456,14.487,,,,,,,,,,
0.0456,14.392,,,,,,,,,,
0.0456,14.466,,,,,,,,,,
0.0456,14.451,,,,,,,,,,
0.0456,14.421,,,,,,,,,,
0.0456,14.344,,,,,,,,,,
0.0456,14.462,,,,,,,,,,
0.0456,14.33,,,,,,,,,,
0.0456,14.356,,,,,,,,,,
0.0456,14.335,,,,,,,,,,
0.0456,14.411,,,,,,,,,,
0.0456,14.388,,,,,,,,,,
0.0456,14.347,,,,,,,,,,
0.0456,14.286,,,,,,,,,,
0.0456,14.492,,,,,,,,,,
0.0456,14.444,,,,,,,,,,
0.0456,14.389,,,,,,,,,,
0.0456,14.359,,,,,,,,,,
0.0456,14.469,,,,,,,,,,
0.0456,14.391,,,,,,,,,,
0.0456,14.413,,,,,,,,,,
0.0456,14.344,,,,,,,,,,
0.0456,14.432,,,,,,,,,,
0.0456,14.379,,,,,,,,,,
0.0456,14.351,,,,,,,,,,
0.0456,14.35,,,,,,,,,,
0.0456,14.476,,,,,,,,,,
0.0456,14.36,,,,,,,,,,
0.0456,14.4,,,,,,,,,,
0.0456,14.335,,,,,,,,,,
0.0456,14.459,,,,,,,,,,
0.0456,14.429,,,,,,,,,,
0.0456,14.35,,,,,,,,,,
0.0456,14.308,,,,,,,,,,
0.0456,14.527,,,,,,,,,,
0.0456,14.451,,,,,,,,,,
0.0456,14.454,,,,,,,,,,
0.0456,14.415,,,,,,,,,,
0.0456,14.517,,,,,,,,,,
0.0456,14.46,,,,,,,,,,
0.0456,14.455,,,,,,,,,,
0.0456,14.395,,,,,,,,,,
0.0456,14.493,,,,,,,,,,
0.0456,14.407,,,,,,,,,,
0.0456,14.358,,,,,,,,,,
0.0456,14.337,,,,,,,,,,
0.0456,14.463,,,,,,,,,,
0.0456,14.351,,,,,,,,,,
0.0456,14.376,,,,,,,,,,
0.0456,14.27,,,,,,,,,,
0.0456,14.45,,,,,,,,,,
0.0456,14.439,,,,,,,,,,
0.0456,14.342,,,,,,,,,,
0.0456,14.315,,,,,,,,,,
0.0456,14.495,,,,,,,,,,
0.0456,14.426,,,,,,,,,,
0.0456,14.449,,,,,,,,,,
0.0456,14.381,,,,,,,,,,
0.0456,14.471,,,,,,,,,,
0.0456,14.455,,,,,,,,,,
0.0456,14.461,,,,,,,,,,
0.0456,14.366,,,,,,,,,,
0.0457,14.512,,,,,,,,,,
0.0458,14.417,,,,,,,,,,
0.0458,14.406,,,,,,,,,,
0.0459,14.197,,,,,,,,,,
0.0459,14.17,,,,,,,,,,
0.0459,13.867,,,,,,,,,,
0.046,13.742,,,,,,,,,,
0.046,13.587,,,,,,,,,,
0.0461,13.563,,,,,,,,,,
0.0461,13.395,,,,,,,,,,
0.0462,13.144,,,,,,,,,,
0.0462,13.007,,,,,,,,,,
0.0463,13.139,,,,,,,,,,
0.0464,13.118,,,,,,,,,,
0.0465,13.224,,,,,,,,,,
0.0465,13.348,,,,,,,,,,
0.0466,13.547,,,,,,,,,,
0.0467,13.734,,,,,,,,,,
0.0468,13.785,,,,,,,,,,
0.0468,13.709,,,,,,,,,,
0.0469,13.762,,,,,,,,,,
0.0469,13.535,,,,,,,,,,
0.047,13.439,,,,,,,,,,
0.047,13.216,,,,,,,,,,
0.0471,13.135,,,,,,,,,,
0.0471,12.994,,,,,,,,,,
0.0471,12.818,,,,,,,,,,
0.0471,12.659,,,,,,,,,,
0.0472,12.742,,,,,,,,,,
0.0472,12.646,,,,,,,,,,
0.0472,12.583,,,,,,,,,,
0.0473,12.567,,,,,,,,,,
0.0473,12.62,,,,,,,,,,
0.0473,12.541,,,,,,,,,,
0.0473,12.542,,,,,,,,,,
0.0474,12.462,,,,,,,,,,
0.0474,12.576,,,,,,,,,,
0.0474,12.551,,,,,,,,,,
0.0475,12.55,,,,,,,,,,
0.0476,12.581,,,,,,,,,,
0.0476,12.74,,,,,,,,,,
0.0477,12.744,,,,,,,,,,
0.0477,12.83,,,,,,,,,,
0.0478,12.764,,,,,,,,,,
0.0479,12.806,,,,,,,,,,
0.0479,12.649,,,,,,,,,,
0.048,12.282,,,,,,,,,,
0.0481,12.045,,,,,,,,,,
0.0482,11.904,,,,,,,,,,
0.0482,11.727,,,,,,,,,,
0.0483,11.556,,,,,,,,,,
0.0483,11.459,,,,,,,,,,
0.0484,11.649,,,,,,,,,,
0.0485,11.563,,,,,,,,,,
0.0485,11.607,,,,,,,,,,
0.0486,11.556,,,,,,,,,,
0.0486,11.647,,,,,,,,,,
0.0487,11.581,,,,,,,,,,
0.0488,11.486,,,,,,,,,,
0.0489,11.245,,,,,,,,,,
0.0489,11.136,,,,,,,,,,
0.049,10.977,,,,,,,,,,
0.0491,10.749,,,,,,,,,,
0.0491,10.552,,,,,,,,,,
0.0492,10.604,,,,,,,,,,
0.0492,10.547,,,,,,,,,,
0.0494,10.401,,,,,,,,,,
0.0494,10.365,,,,,,,,,,
0.0495,10.402,,,,,,,,,,
0.0497,10.185,,,,,,,,,,
0.0498,10.108,,,,,,,,,,
0.0499,9.837,,,,,,,,,,
0.05,9.776,,,,,,,,,,
0.0501,9.517,,,,,,,,,,
0.0503,9.398,,,,,,,,,,
0.0504,9.12,,,,,,,,,,
0.0505,9.135,,,,,,,,,,
0.0506,8.886,,,,,,,,,,
0.0507,8.716,,,,,,,,,,
0.0508,8.43,,,,,,,,,,
0.0509,8.474,,,,,,,,,,
0.051,8.234,,,,,,,,,,
0.0511,8.165,,,,,,,,,,
0.0512,8.107,,,,,,,,,,
0.0512,8.181,,,,,,,,,,
0.0513,7.987,,,,,,,,,,
0.0514,7.96,,,,,,,,,,
0.0515,7.76,,,,,,,,,,
0.0515,7.778,,,,,,,,,,
0.0516,7.62,,,,,,,,,,
0.0516,7.582,,,,,,,,,,
0.0517,7.307,,,,,,,,,,
0.0518,7.377,,,,,,,,,,
0.0518,7.224,,,,,,,,,,
0.0519,7.087,,,,,,,,,,
0.052,7.067,,,,,,,,,,
0.0521,7.161,,,,,,,,,,
0.0522,7.127,,,,,,,,,,
0.0523,7.171,,,,,,,,,,
0.0524,7.164,,,,,,,,,,
0.0524,7.26,,,,,,,,,,
0.0525,7.231,,,,,,,,,,
0.0526,7.178,,,,,,,,,,
0.0527,7.055,,,,,,,,,,
0.0527,7.182,,,,,,,,,,
0.0528,7.131,,,,,,,,,,
0.0529,7.038,,,,,,,,,,
0.053,6.967,,,,,,,,,,
0.053,7.163,,,,,,,,,,
0.0531,7.103,,,,,,,,,,
0.0531,7.145,,,,,,,,,,
0.0532,7.167,,,,,,,,,,
0.0532,7.263,,,,,,,,,,
0.0533,7.32,,,,,,,,,,
0.0533,7.368,,,,,,,,,,
0.0534,7.381,,,,,,,,,,
0.0534,7.541,,,,,,,,,,
0.0535,7.615,,,,,,,,,,
0.0535,7.635,,,,,,,,,,
0.0536,7.655,,,,,,,,,,
0.0536,7.832,,,,,,,,,,
0.0537,7.81,,,,,,,,,,
0.0537,7.85,,,,,,,,,,
0.0538,7.84,,,,,,,,,,
0.0539,7.944,,,,,,,,,,
0.0539,7.899,,,,,,,,,,
0.0539,7.947,,,,,,,,,,
0.054,7.828,,,,,,,,,,
0.054,7.944,,,,,,,,,,
0.054,7.891,,,,,,,,,,
0.0541,7.796,,,,,,,,,,
0.0542,7.729,,,,,,,,,,
0.0542,7.869,,,,,,,,,,
0.0542,7.794,,,,,,,,,,
0.0543,7.707,,,,,,,,,,
0.0543,7.661,,,,,,,,,,
0.0544,7.804,,,,,,,,,,
0.0544,7.778,,,,,,,,,,
0.0545,7.818,,,,,,,,,,
0.0545,7.758,,,,,,,,,,
0.0545,7.873,,,,,,,,,,
0.0546,7.868,,,,,,,,,,
0.0546,7.875,,,,,,,,,,
0.0547,7.835,,,,,,,,,,
0.0547,8.105,,,,,,,,,,
0.0548,8.085,,,,,,,,,,
0.0548,8.085,,,,,,,,,,
0.0549,8.021,,,,,,,,,,
0.0549,8.226,,,,,,,,,,
0.0549,8.221,,,,,,,,,,
0.055,8.26,,,,,,,,,,
0.055,8.249,,,,,,,,,,
0.055,8.325,,,,,,,,,,
0.055,8.323,,,,,,,,,,
